,x,y
1513,-104.15827496644344,20.734569350460205
1514,-104.1716733988489,20.734355863751603
1515,-104.17403919239035,20.734458877981734
1516,-104.1872311714712,20.7343505209337
1517,-104.14850801539558,20.738069293960077
1518,-104.1566295381066,20.734472212425736
1519,-104.18714932026221,20.73410005939392
1520,-104.15856555454656,20.73470198071648
1521,-104.15997164305102,20.734552201009166
1522,-104.183313109908,20.73415586517212
1523,-104.17893935971995,20.734236757785652
1524,-104.1623386793514,20.734647955877577
1525,-104.20016139445573,20.74330552671429
1526,-104.17750420619139,20.734012721045755
1527,-104.17089516768237,20.734502388950542
1528,-104.16649069028017,20.734579629282468
1529,-104.18699386665654,20.734272358491072
1530,-104.17318474903341,20.734322279033307
1531,-104.16714568636588,20.73442033917848
1532,-104.1789451385489,20.73438374403995
1533,-103.76038023904844,20.724721208140274
1534,-103.76292085770015,20.725637270883002
1535,-103.76526221549443,20.72551886102023
1536,-103.77329390227045,20.727338149278246
1537,-103.77153045844022,20.72737886679404
1538,-103.76171239893202,20.724634882305825
1539,-103.81831932181713,20.725235727832565
1540,-103.77157083257045,20.727326261282407
1541,-103.76004455433124,20.724666577601205
1542,-103.77399724167793,20.727260529253684
1543,-103.76402104109789,20.725623384980636
1544,-103.76499517767277,20.725429786934278
1545,-103.76347329510648,20.72552508074734
1546,-103.77308555373851,20.727272706539157
1547,-103.76225083976605,20.724604344168977
1548,-103.75911764259511,20.724767657206915
1549,-103.76572458394847,20.725566304519987
1550,-103.75878257925736,20.72470939246684
1551,-103.76201483984826,20.72470037928672
1552,-103.31979790803817,20.658541051697007
1553,-102.6359184895726,20.776380950607965
1554,-102.63550522563018,20.776319955696977
1555,-102.63317095156168,20.776500960604015
1556,-102.63373747874721,20.776392440830563
1557,-102.63452740738201,20.77645092253786
1558,-102.63263288355532,20.77643626820991
1559,-102.63459187550069,20.77634484364569
1560,-102.63517429446581,20.77642588994434
1561,-102.633830980821,20.77649135076403
1562,-103.15892329477131,20.730077920986187
1563,-104.27430912929351,20.71201394405832
1564,-103.43218808426909,20.735169138271726
1565,-103.68587081476319,20.72039906734317
1566,-103.60584153695025,20.722868027793734
1567,-102.78534564658437,20.689118875466487
1568,-102.88907388639045,20.684493965947897
1569,-103.0853225447351,20.689163579755036
1570,-103.16355179500228,20.856200290563898
1571,-103.03672834101808,20.853192745139722
1572,-103.0533356080089,20.85724736534902
1573,-103.0823699048999,20.847449514223666
1574,-103.1453857510399,20.846945056386406
1576,-102.79169333289376,20.769536719511198
1577,-102.81094259659469,20.768703050071966
1578,-102.78937142427645,20.76954631127058
1579,-102.7909963781602,20.769579868867968
1580,-102.90466123667488,20.76448068707723
1581,-102.90508393005057,20.764578882826918
1582,-102.67695693657429,20.6288769582726
1583,-102.86410308492455,20.7298911935686
1584,-102.869050352817,20.729941150272044
1585,-102.90732002616483,20.775664090898225
1586,-102.87209358977704,20.77329696039836
1587,-102.66844170783925,20.720026832948637
1588,-103.05048793469848,20.721492762960654
1589,-103.0644101278483,20.721518762866392
1590,-103.06007898875654,20.72153446586926
1591,-103.17681824641106,20.720816548444304
1592,-102.97198981354025,20.720907340187456
1593,-102.90901308323707,20.766741259548965
1594,-104.57186505540703,20.726471835312033
1595,-104.43675994922572,20.72491772620386
1596,-104.50675135454748,20.727877430355033
1597,-104.4556392591324,20.728863175738034
1598,-104.4457852062191,20.729249268914028
1599,-104.5047709560798,20.72772381756009
1600,-104.44632016732821,20.729060869040758
1601,-104.45334542133207,20.729065045659826
1602,-104.43719724501862,20.725999542865807
1603,-104.52579821942476,20.72730083995593
1604,-104.43674464775657,20.725897649633
1605,-104.58373971003884,20.726014377999782
1606,-104.58949391682874,20.726112175976223
1607,-104.43820661380872,20.725967476918086
1608,-104.43776931801581,20.72488566929644
1609,-104.59136043197644,20.725844718670526
1610,-104.4531242568488,20.724791360876193
1611,-104.56844007397751,20.726328239170616
1612,-104.46111615980507,20.728753923700197
1613,-103.24032746783998,20.68188086693786
1614,-103.23831118470864,20.681930543391967
1615,-104.5130472488791,20.757544461877277
1616,-103.73636699886042,20.71994443964514
1617,-103.68508596590542,20.72047187792759
1618,-103.75244949536524,20.71981265917716
1619,-103.1346003124584,20.718228500108395
1620,-103.14050728538783,20.71854397045281
1621,-103.14368126058565,20.71832074734001
1622,-103.13613182640627,20.718448947848785
1623,-103.13971701499432,20.718017264434742
1624,-103.1460491357483,20.718416447966618
1625,-103.31286634252194,20.694108805219393
1626,-103.32747121421231,20.691768506332952
1627,-103.31442645545933,20.691918530128394
1628,-103.31428538678809,20.691824529078374
1629,-103.35212208293024,20.691815208528023
1630,-103.30348441372017,20.690195756124076
1631,-103.31436167665095,20.6926776261245
1632,-103.31050780358566,20.69283515336979
1633,-102.76888154542048,20.703267281055055
1634,-102.77241074771942,20.703552366947743
1635,-102.78111571467167,20.703647959090738
1636,-102.76847289522053,20.70346305781396
1637,-102.77187664100708,20.70374807138424
1638,-102.77367792684625,20.703095732302888
1639,-104.43380993471871,20.716976933714182
1640,-104.43247191833376,20.716736588271246
1641,-104.43397548574056,20.717463401352408
1642,-104.4330482633147,20.71702729723117
1643,-104.43270372394022,20.716845614301555
1644,-102.77034869999109,20.77845517535476
1645,-103.8186732440214,20.73365863053538
1646,-103.95443154428801,20.737762411901624
1647,-103.94957541722744,20.73791380078252
1648,-103.95369710483871,20.73783818770478
1649,-104.00029543773958,20.728449645248443
1650,-103.6888796273013,20.76012605543826
1651,-103.71667713052094,20.760595726197188
1652,-103.96565668650781,20.717606599720575
1653,-102.91470580452969,20.693294156573508
1654,-102.91183743928336,20.693376034579853
1655,-102.91396855333835,20.693199369017307
1656,-102.1276126795175,20.814171379660202
1657,-102.76114596149024,20.662897373872273
1658,-102.74101286318403,20.665793389102756
1659,-104.08111329268702,20.717836612099447
1660,-103.17808123122656,20.765735453738003
1661,-103.30310478194086,20.69955446558705
1662,-103.94822401011518,20.71301138759084
1663,-103.58626620437921,20.695447655719956
1664,-103.45012678102259,20.70947132323504
1665,-103.58188318010275,20.69908958618766
1666,-103.44929700643009,20.70918410383131
1667,-102.77617337121141,20.703181515719272
1668,-103.24157202875456,20.641699929167313
1669,-102.90362101639475,20.642613840318404
1670,-103.75710331680908,20.72121177232433
1671,-103.34520712378,20.7099757810723
1672,-104.03401313373661,20.74475753466273
1673,-104.14620964152523,20.740893348394433
1674,-102.66599111153639,20.695216404819845
1675,-103.93460772207207,20.71375295444327
1676,-104.16529683392926,20.73472420177639
1677,-104.18053989339103,20.734106957143595
1678,-104.1212202297446,20.724175436127354
1679,-104.02575405314826,20.728379709479743
1680,-103.88176811409384,20.73090236027807
1681,-104.10147229349485,20.731092975025096
1682,-104.02722139413271,20.73182098142599
1683,-104.17486048515327,20.732400365278107
1684,-103.92641992924194,20.731844133636905
1685,-104.65189055833974,20.762721742828532
1686,-104.07152286000843,20.733382295654078
1687,-102.66833851224592,20.683349075105735
1688,-102.56888189891411,20.679250157421432
1690,-102.41751504378911,20.688083498830885
1691,-102.66838547299838,20.674408190275333
1692,-104.43589587448716,20.72332790790666
1693,-104.43942398937207,20.722144080487993
1694,-104.4392363793795,20.7223903382878
1695,-104.43618439650358,20.71880773027539
1696,-104.43504497299313,20.72241916780775
1697,-104.43505670153037,20.722352359983212
1698,-103.01771316649311,20.625792886700285
1699,-102.98358843588272,20.6140365538021
1700,-102.79323537922343,20.658421891489255
1701,-102.92876973433368,20.594518824147695
1702,-101.29297431698426,20.73121806567032
1703,-101.29552324658619,20.734538622477032
1704,-103.75726458031268,20.721397758437227
1705,-103.23086191689777,20.64412797321546
1706,-102.86105035639329,20.64842785679145
1707,-102.792992652873,20.658524363301325
1708,-102.89394901212793,20.6451061157053
1709,-102.38550395093648,20.628068737280742
1710,-102.3383608391311,20.625020221212345
1711,-102.67533922176122,20.628860911738286
1712,-102.52208610715627,20.625006389551782
1713,-103.89822413732482,20.738683220802393
1714,-103.20937828141055,20.61080969067516
1715,-103.13638492979364,20.614591040665207
1716,-103.13404622839651,20.614600126167733
1717,-103.20244497603184,20.611957736582387
1718,-102.77818339394473,20.59527000084011
1719,-103.14565286653402,20.754036472509494
1720,-102.8577311337474,20.750185024025335
1722,-104.00805934103857,20.745011747927435
1723,-103.71123651840854,20.72910618806977
1724,-103.64883868074207,20.731554175021966
1725,-103.64811395034678,20.731590137339428
1726,-103.65212798396713,20.731754851624025
1727,-103.65103999514123,20.731813984233003
1728,-103.6559096527395,20.730648825035946
1729,-103.55627470350353,20.736042684478754
1730,-103.15417336145995,20.73264310640082
1731,-104.57302705052625,20.726676995903397
1732,-103.52958212169999,20.73719135416675
1733,-103.00781505777633,20.729533532139325
1734,-103.00786542058133,20.60277826012745
1735,-103.05260224043916,20.72812017147774
1736,-102.7602856771664,20.663651913556667
1737,-104.33069075552199,20.731370430903723
1738,-103.94339298678467,20.713465020855757
1739,-102.7941325890215,20.658473529688685
1740,-102.8488605847043,20.658785537597815
1741,-104.44327696143714,20.7280454443495
1742,-102.93855568405846,20.762989941438914
1743,-104.43788223819763,20.726969874535563
1744,-103.25756899237712,20.72517084559214
1745,-104.57056091973698,20.726682673212437
1746,-102.71231687633843,20.69868679557568
1747,-103.89683748246287,20.738699628948748
1748,-103.92640611908351,20.731783672103678
1749,-103.89920517121166,20.738654391282438
1750,-103.7550950960762,20.740575193080613
1751,-103.89643117797037,20.738719372966173
1753,-103.81877912708089,20.73305302077
1754,-103.75465178843704,20.740475035585604
1755,-103.69221158822609,20.74109152083311
1756,-103.47690708607098,20.731823241501246
1757,-103.1350926935402,20.614485775400123
1758,-102.98607578678046,20.63049764015749
1759,-102.85946624267439,20.629924439871267
1760,-103.86341553201845,20.712479935414734
1761,-103.27878774933626,20.687960189124965
1762,-103.13947265752283,20.659992987323047
1763,-102.71897649513525,20.73091626426104
1764,-102.90907169485436,20.729545402054562
1765,-102.90961159593013,20.729545700384495
1766,-103.05111952031315,20.72976812795081
1767,-102.71856035731284,20.730866940378675
1768,-102.91011219475526,20.729550446542532
1769,-103.10710486179286,20.661582010073758
1770,-103.2198253322742,20.66266360072818
1771,-102.52785187160407,20.78179966183828
1772,-102.93731059497132,20.76295597702798
1773,-102.63428062653063,20.77652322686543
1774,-102.63536740366658,20.776479218680056
1775,-102.89179771877505,20.759543950455534
1776,-102.90349071312261,20.764369147843233
1777,-102.84072960149105,20.748440842588206
1778,-102.93839313119248,20.762938737173933
1779,-103.48552147143289,20.67090893383834
1780,-104.05205014825471,20.736489139744666
1781,-103.76273038936208,20.66150523983749
1782,-104.07564566610272,20.71360812882092
1783,-103.36830991878753,20.650675067698277
1784,-103.37078235657829,20.65065861435042
1785,-103.09326832580119,20.741235813077704
1786,-103.05625542347428,20.75145350482276
1787,-103.05202758871724,20.726912143173248
1788,-103.08887467593604,20.74888769562736
1789,-102.93781577646995,20.76296752149238
1790,-103.14545034343446,20.75408491044237
1791,-103.08880015700464,20.748907430604483
1792,-103.08054876598707,20.747482064423153
1793,-103.06582938959727,20.744183999885376
1794,-103.11259114529535,20.740874472245903
1795,-102.96170901275033,20.7508365404393
1796,-103.12193911570982,20.69067328290459
1797,-103.01412384573169,20.751333901640255
1798,-103.07984638971777,20.747460702191837
1799,-102.71987125048447,20.730904141217373
1800,-104.00757854868364,20.745007399542644
1801,-103.48747456027341,20.67110424050159
1802,-103.24844919249931,20.737150727053965
1803,-103.24013233915596,20.687914472322703
1804,-103.28068092166265,20.685078484690997
1805,-103.27175143477807,20.690105226549655
1806,-103.31495975437839,20.691761979235615
1807,-103.19960068923947,20.68743407072646
1808,-103.12857125400015,20.703881515267607
1809,-103.23671837167733,20.68791253769828
1810,-103.21181593748621,20.67886380207671
1811,-103.16176191147615,20.683738829603634
1812,-103.09800659271325,20.680264144704815
1813,-103.236290707266,20.68778364108633
1814,-103.09530475716141,20.680301616752548
1815,-103.10965888670634,20.683673016212207
1816,-103.11057983319971,20.683538379009107
1817,-102.98906226072712,20.630574021660813
1819,-103.05186269014382,20.726457696281233
1820,-102.89134628659949,20.68460301909911
1821,-102.94323874140576,20.682136924423972
1822,-102.84734165369042,20.686104088761194
1823,-102.90537580751605,20.64260639111036
1824,-103.39333134714468,20.732091340668315
1825,-103.41132665156674,20.731379299439023
1826,-103.31821567399211,20.623046325726275
1827,-103.30102264812157,20.62158048611727
1828,-103.42877093222073,20.63431158043271
1829,-103.25890814277957,20.638536212543006
1830,-103.22985722398808,20.62896485711942
1831,-103.3188121982709,20.632366668151715
1832,-103.29135844216694,20.747706779185624
1833,-103.28973844378437,20.747726640726967
1834,-103.04956933391259,20.66785907076509
1835,-103.16926221007495,20.666793192153843
1836,-103.07371870280518,20.673944712122605
1837,-104.57126977388714,20.726199758412513
1838,-104.5749899726967,20.72649821491041
1839,-103.42225222675029,20.64153825242386
1840,-103.4186819668037,20.64139062430819
1841,-103.91343036451924,20.748169651638186
1842,-104.21037957573085,20.75556236683818
1843,-103.29274595142563,20.747626230103528
1844,-102.52074142647665,20.781539084201658
1845,-104.1055659724271,20.746237938196682
1846,-104.11761490846214,20.74531711121531
1847,-103.19088724045763,20.731024603228477
1848,-103.0709767416749,20.729953725330766
1849,-103.92607223636675,20.731744220230024
1850,-104.30912700868828,20.729221099336048
1851,-104.33275594121659,20.731370186815592
1852,-104.29334574140975,20.73222942222611
1853,-102.79106883100489,20.76966652015325
1854,-102.81252319951967,20.768770255669757
1855,-102.84392891343622,20.767373538202357
1856,-102.95844633563502,20.59169829543073
1857,-102.91166735219146,20.592838078502826
1858,-103.38319826378621,20.735291363141524
1859,-103.34931072924908,20.7345285877429
1860,-103.39318797936944,20.73345726687044
1861,-103.39468023767012,20.733501510103636
1862,-103.59985552455387,20.744801859258633
1863,-101.68213474831664,20.727268005582626
1864,-103.97389448484975,20.71391238919207
1865,-103.97580059740334,20.713929285514677
1866,-103.93457752303046,20.71378097033613
1867,-103.96242969210782,20.715950886669233
1868,-103.98701881124221,20.714111366217537
1869,-103.80765219388428,20.753363349776095
1870,-101.69696957700958,20.733915203318645
1871,-103.43114017441816,20.627173566673672
1872,-103.30554239141307,20.630504881438604
1873,-103.49245272625937,20.627013716071026
1874,-103.40872875726357,20.62791378652125
1875,-103.40833936982678,20.627807544903657
1878,-103.12634847094074,20.690678101385036
1879,-103.1833090208749,20.61884192580967
1880,-103.18251419887685,20.61872366963201
1881,-103.60389001709284,20.72807029613701
1882,-103.57335118965689,20.721580679888078
1883,-103.4738868867543,20.630327510732577
1884,-103.52641204565826,20.64001667935906
1885,-103.39688675612223,20.63901221151265
1886,-103.42835613036415,20.634341982965047
1887,-103.4732532816564,20.63021984074742
1888,-104.18523284620618,20.713978871565775
1889,-104.17677091629407,20.71519772111059
1890,-104.18241928662796,20.71434436189574
1891,-103.2397626028445,20.672452872607863
1892,-103.82566935532873,20.739609851657015
1893,-103.57374936961298,20.746161267403725
1894,-103.55956441062523,20.74060104834153
1895,-103.29494490458285,20.747578271306615
1896,-103.57521641544217,20.746066181517588
1897,-103.6655132431281,20.741024929975794
1898,-103.25519552479938,20.725100819420433
1899,-103.43729385052654,20.710440859358307
1900,-103.42387129306367,20.725159572336764
1901,-103.4414124933785,20.710297787554353
1902,-102.79494552423073,20.6583957017372
1903,-104.57053792869706,20.726373187547292
1904,-103.24392865694902,20.696175671161154
1905,-103.30280833733637,20.690019569697483
1906,-103.39784240665826,20.687442161795875
1907,-102.94622551050765,20.762864778471283
1909,-103.93582685303238,20.71381912040644
1910,-103.89656595517461,20.738626881646432
1911,-104.45026052087943,20.72903870222265
1912,-104.48948471074577,20.72835681039726
1913,-103.28092625780678,20.722764489226144
1914,-103.05224061312961,20.72988308441859
1915,-103.21892636707913,20.7441133860941
1916,-103.18918147617549,20.657877927536536
1917,-103.1352367914363,20.61463776094088
1918,-103.14917192481332,20.616106366882
1919,-103.13536644226002,20.614572526128715
1920,-103.4409723081711,20.678071962110305
1921,-103.42529181310603,20.679495691997154
1922,-103.29102701389901,20.747653866303754
1923,-103.26070927327389,20.748625626341067
1924,-103.21446928990589,20.751099351030273
1925,-103.14589062184878,20.754060040574256
1926,-103.29433545561135,20.74986218583559
1927,-103.28068673156058,20.72265902507444
1928,-102.86198601404529,20.62995774434023
1929,-102.88212636695667,20.62593446685457
1930,-102.86279843661644,20.62987814448974
1931,-104.5109503572977,20.77118065305031
1932,-104.48643077052458,20.761061129934035
1933,-104.40661535598628,20.77287708361745
1934,-104.30476716186558,20.765940261757628
1935,-103.02431619315587,20.604130797643762
1936,-104.41767718415029,20.74509355361137
1937,-103.200908258031,20.65008141825115
1938,-102.90707757943515,20.64101563262185
1939,-102.7793177532126,20.643279179352625
1940,-102.58148021206166,20.641702975748757
1941,-102.72311635809565,20.642702489510214
1942,-102.69076106762726,20.6430522497164
1943,-102.69042103325387,20.64300786183839
1944,-102.58019485758571,20.641705281025516
1945,-102.66038839705813,20.639768450773637
1946,-102.66195265770341,20.64494995354547
1947,-103.07012942864722,20.654030556228136
1948,-103.6223259727569,20.685663003434094
1949,-102.05856721567773,20.73934328030082
1950,-101.83819289406675,20.78852628765907
1951,-102.98683953980566,20.630604243387122
1952,-104.42473934809391,20.74569634280283
1953,-102.70384155569903,20.77323452807951
1954,-102.63501284454838,20.776517974450538
1955,-102.79000942563401,20.769697374700637
1956,-103.03433098140022,20.758889803313973
1957,-102.89234631916324,20.75935307353978
1958,-102.89446188319731,20.759415758987064
1959,-102.89126645487374,20.759454966772587
1960,-102.8933786013208,20.75953814658228
1961,-102.89269042357209,20.75941476455395
1962,-102.92980689432001,20.762342637805233
1963,-102.66699811908455,20.768435005146703
1964,-102.96542271814457,20.75632554001005
1965,-102.90405776848065,20.764352360004242
1966,-103.03577873339728,20.758831086558846
1967,-103.21435365118894,20.751067646694594
1968,-102.74838374397642,20.77156899726126
1969,-102.74904380430469,20.771165510546098
1970,-102.93794508553496,20.76298973351199
1971,-102.63472682358429,20.77650055379047
1972,-102.93778421039353,20.76293731784667
1973,-102.97497520007283,20.761257711279733
1974,-102.89229191739177,20.759461584272934
1975,-102.85218365990285,20.76579784085535
1976,-102.74925156252617,20.77120034282593
1977,-103.03366907246804,20.758953456073463
1978,-102.90370159377585,20.76440212686136
1979,-102.70303447699119,20.773239644889884
1980,-102.72283709463315,20.768631080235544
1981,-102.89273205599571,20.759509561150452
1982,-102.63446705590225,20.776550139841568
1983,-102.78911597518164,20.654172769203495
1984,-102.72241611005099,20.64630468785493
1985,-103.52889122541615,20.73729939480425
1986,-103.53107215856912,20.737206695557582
1987,-103.49321399376673,20.738609822598406
1988,-103.53104823546,20.737347606729593
1989,-103.0272312861374,20.744810167295274
1990,-104.45302351570432,20.729007657828948
1992,-102.43368750050483,20.79683713583073
1993,-103.14636234206363,20.754159212676452
1994,-103.23670536931218,20.74347451706127
1995,-103.29101113765388,20.747685633921535
1996,-103.26021044538021,20.74247980369966
1997,-103.26067994416351,20.742466550618364
1998,-103.26099293299605,20.74245771824426
1999,-104.34813738188345,20.735709142572595
2000,-103.47245925191717,20.646921453351766
2001,-102.98797545252219,20.63048407970596
2002,-103.21816715012399,20.636939532657326
2003,-103.01764815466741,20.686971442362026
2004,-103.96321505360365,20.715929126664676
2005,-103.93393972362122,20.713693179972918
2006,-103.96494301666687,20.71666401273465
2007,-103.27754385640458,20.68835072108876
2008,-103.28114156578867,20.68572045454708
2009,-103.13450149759025,20.614691794820082
2010,-103.11131504937332,20.616307414136397
2011,-103.24428201991176,20.624595887563032
2012,-103.10758088506046,20.661577209673915
2013,-103.0518906211504,20.72685903140475
2014,-103.05263540656767,20.730241640837672
2015,-103.05022046191117,20.729857843898138
2016,-103.05503632358293,20.727300017288538
2017,-103.24378044241402,20.656786157503166
2018,-103.34194837688976,20.65885059160396
2019,-103.4770394864988,20.67804525706109
2020,-103.28661725477143,20.67741864667644
2021,-103.35382806469518,20.678199484596497
2022,-103.21325606205043,20.67904076596919
2023,-103.21077054422209,20.679058087185943
2024,-103.77890613938891,20.69838530153664
2025,-103.17294366587537,20.720670999597868
2026,-103.40315981475881,20.71275135237228
2028,-103.29299273227701,20.721644432090883
2029,-103.25867580900056,20.724545057874884
2030,-103.17181098433203,20.720668793764425
2031,-103.17277789737071,20.720694314534203
2032,-103.25911736124277,20.724485997588314
2033,-103.3309937366821,20.707760618032587
2035,-103.14766191059466,20.71859489446846
2036,-103.309355439848,20.72797314002194
2037,-103.36253817356244,20.707572570731056
2038,-103.3379334422692,20.70564173419875
2039,-103.2618298379178,20.724128905697995
2040,-102.95850901728775,20.711970487331318
2041,-103.26065095681183,20.724259999103094
2042,-103.25976372015403,20.724376618986266
2043,-103.14523393250404,20.718325583901052
2044,-103.12681854450004,20.703894985316126
2045,-103.14637115011743,20.71844335190245
2046,-103.17144757055654,20.720687190777003
2047,-103.25939275661814,20.724432876779517
2048,-103.26006379982833,20.724311953713066
2049,-103.340167798521,20.705896589324823
2050,-102.63496735957212,20.776534030025147
2051,-102.5421163050244,20.785209111924935
2052,-103.10084606381483,20.7269427265116
2053,-102.71244505138594,20.698742791200203
2054,-102.67088472331274,20.695527535819778
2055,-103.25853096544913,20.724613303107287
2056,-103.33979105615616,20.705771905493144
2057,-103.12795273288856,20.703815087135705
2058,-103.4349182236552,20.710269129800118
2059,-103.405759371252,20.712515689805272
2060,-103.39624984217872,20.708876932483225
2061,-103.39675598681549,20.70887722177286
2062,-103.54178331123651,20.755453087679445
2063,-102.58305621677867,20.701691683151356
2064,-103.20917790207011,20.678906924312574
2065,-103.21300651606046,20.679731499208977
2066,-103.19169983390813,20.672451127829767
2067,-103.05345060981192,20.73659558024888
2068,-103.5086941871638,20.63749714746459
2069,-103.1124404763115,20.654485183926173
2070,-103.04052776570843,20.650553665495874
2071,-103.05181633523631,20.72979084622727
2072,-103.06404205372691,20.72121313740978
2073,-103.24869869188582,20.737144525407462
2074,-103.47374007032309,20.647023310423368
2075,-103.49553218964176,20.738745020300172
2076,-103.34367419619387,20.634998263617643
2077,-104.16484816689228,20.734690797864115
2078,-102.83854330894026,20.663430923398213
2079,-103.58041893048112,20.65101428691348
2080,-103.10404632336369,20.685760005864047
2081,-102.66736756024075,20.695472634071674
2082,-103.12726534739865,20.703927286311675
2083,-103.12715808176986,20.7038566363592
2084,-103.4410065151102,20.70967595044864
2086,-102.40492174828067,20.800639386996732
2088,-103.75345749712051,20.740570736212206
2089,-103.75560444081718,20.740544437976542
2090,-103.63801866239379,20.74009425810661
2091,-103.75396100089459,20.740524070178342
2092,-103.58547206589857,20.728241808727976
2093,-103.53088063388596,20.734065760491845
2094,-103.5400270598735,20.732946996119626
2095,-103.55735882424229,20.735555764825477
2096,-103.50785127039578,20.73173671678018
2097,-103.49735090517471,20.72824494571243
2098,-103.46337588041003,20.73439768418412
2099,-102.71667290167746,20.700174594075865
2100,-102.68531924382494,20.712780353657955
2101,-102.71244320278205,20.698715118838777
2102,-102.6898230953368,20.725180365029114
2103,-102.8923226601404,20.71007367849205
2104,-102.53254282047048,20.70501928235257
2105,-102.58348784248406,20.702054009375967
2106,-102.69172276107852,20.725462295856747
2107,-102.69080622637931,20.731043181047074
2108,-102.61244546115006,20.70833447826078
2109,-102.58001995480303,20.70201771256737
2110,-102.89680664304413,20.71014290911727
2111,-102.71192685198771,20.69871919601454
2112,-102.77522955795405,20.70319309634488
2113,-102.7176784334494,20.731038299284524
2114,-102.89444303986528,20.710063580475808
2115,-102.66885034250471,20.72002268345047
2116,-103.48963113535166,20.738682081724463
2117,-102.89780967376377,20.710158015460273
2118,-102.8954436627395,20.710093223622856
2119,-102.73949281368715,20.709269046499703
2120,-102.81350179449215,20.70698728356237
2121,-102.65082368948906,20.621416775306088
2122,-104.43236749551599,20.717315628591923
2123,-104.43128365439797,20.717240946665193
2124,-104.43181536879942,20.717336457445477
2125,-104.43200560412019,20.71729425732031
2126,-103.67084940135376,20.711226425355804
2127,-101.95377955496632,20.79822569894661
2129,-103.28940182699799,20.730677500870783
2130,-103.35432404977783,20.731058242188574
2131,-103.25015166347032,20.72764365721094
2132,-103.35514301236776,20.731079857548313
2133,-103.22070526772337,20.73045599541517
2134,-103.13609889329506,20.729996874687533
2135,-103.35400170918444,20.731072598186593
2136,-103.35482781763817,20.73105191397786
2137,-103.35454740462367,20.73108877128512
2138,-103.05223798780142,20.72972474354621
2139,-103.3584822589667,20.731196215262752
2140,-103.41009843293186,20.731397813975512
2142,-103.30145529910307,20.727927775791418
2144,-103.30431549320954,20.727938533749633
2146,-103.24683197478981,20.72482499983629
2147,-103.30165558523656,20.727942882134425
2148,-103.24872250625351,20.724772611291876
2149,-103.2493475518494,20.724808175836092
2150,-103.28918552480897,20.72685104881895
2151,-103.30456576932036,20.72792433143673
2152,-103.05036344132425,20.72984077580981
2153,-103.30206227809123,20.727936599125215
2154,-103.47722167495562,20.7318476051125
2155,-103.24728188458572,20.724829818316735
2156,-103.21729813541877,20.750685567412255
2158,-102.95598741284743,20.67993786216038
2159,-103.75475597823751,20.740511178709085
2160,-104.0124541559902,20.722271159999444
2161,-103.94452647612131,20.713389850752773
2162,-103.93472611039313,20.713760964149973
2163,-103.9302796588086,20.723610408273252
2164,-103.96925695908217,20.72119238087864
2165,-103.75533990404783,20.740522596609274
2166,-103.47569781950955,20.647047872921238
2168,-103.58661327587495,20.695410509123064
2169,-103.30461760790158,20.727951090727753
2170,-103.05226574792866,20.729784490895657
2176,-104.00680441862153,20.737026648922456
2177,-104.3231850664564,20.731788138012387
2180,-103.05211817030761,20.72985872080734
2181,-104.17059316173174,20.738542626040918
2182,-103.92811781753946,20.745625982139984
2183,-104.16413294360268,20.734615248068486
2184,-104.16402943731961,20.73462724454794
2185,-104.16440833897808,20.73461899075311
2186,-104.1649272218937,20.734615718164143
2187,-104.17431134105807,20.738057234198514
2188,-104.17974149846111,20.733982996536003
2189,-104.16507663258417,20.734598858002737
2190,-104.06686395878751,20.738267149988218
2191,-104.18174347433043,20.734327721294523
2192,-104.1819980690285,20.734353947207783
2193,-104.09649628680252,20.739893328376127
2194,-104.18188710619194,20.734344102319977
2195,-104.19344495050755,20.743351089831435
2196,-102.63471338625352,20.77647113665095
2197,-102.2950108139456,20.795143164225465
2199,-102.14014736340864,20.799374323433096
2200,-103.48923871869003,20.738691818128665
2202,-103.48946137448398,20.738707584413646
2204,-103.42412655574465,20.725164716268047
2205,-103.49211415212768,20.738877288944405
2206,-103.49211646676616,20.73886360192866
2207,-103.3148356804353,20.691806466556937
2208,-103.31046477305826,20.702057535093367
2209,-103.3143839220355,20.69181208058387
2210,-103.68985898346362,20.74106804317136
2211,-102.66924790108135,20.695687748034462
2214,-103.7192269611231,20.674715867880277
2215,-103.47443239577967,20.678020911530442
2216,-103.08524100421586,20.689070238647
2217,-103.1251466609328,20.689697843464756
2219,-103.0820836509185,20.84745920542636
2220,-102.83030445425325,20.767800882271906
2221,-102.871377170332,20.773360703560858
2222,-103.05020461673502,20.729881104592664
2224,-103.05007288429012,20.7298601672555
2225,-103.00994671553835,20.7296732771125
2226,-103.05951294314012,20.721351860828946
2227,-103.05912166049598,20.721265589236307
2228,-102.85871479296245,20.766570750431413
2229,-101.68126809485334,20.72711146373015
2231,-104.25713424770314,20.724711119164336
2233,-102.97604117653147,20.761331706143586
2234,-104.43830297422802,20.72595221688996
2236,-104.5267102491229,20.727253315093467
2237,-104.46466291607369,20.72868832727599
2239,-104.48912488543667,20.727926483028373
2240,-104.43820386420462,20.725939117493784
2241,-104.46415602578158,20.72868736900408
2242,-102.861909102803,20.64842787487205
2243,-102.16450017193549,20.81434530601154
2244,-103.3145850159623,20.69182262157486
2245,-103.8281493584144,20.73352323394699
2246,-104.46912081657472,20.75706808321499
2247,-104.4720987776228,20.750650943059345
2248,-102.74790369727684,20.77879519011645
2249,-102.52635714332006,20.781347565424536
